a[]: 
y array: 
Total: 
(0.000367505,0)
(0.000429446,0)
(0.000208707,0)
(4.85907e-05,0)
(7.26151e-05,0)
(0.000777053,0)
(0.000603949,0)
(0.000295731,0)
(6.77235e-05,0)
(0.000392163,0)
(0.000487312,0)
(0.000300729,0)
(0.000158278,0)
(5.28034e-05,0)
(0.000380245,0)
(0.000903241,0)
(0.000529849,0)
(0.000446475,0)
(0.000652434,0)
(9.02462e-05,0)
(0.000472666,0)
(0.0003408,0)
(0.000154479,0)
(0.000337142,0)
(0.000205641,0)
(6.97877e-05,0)
(0.000186937,0)
(9.99763e-06,0)
(6.72191e-05,0)
(0.000689581,0)
(0.000207907,0)
(0.000880796,0)
(7.14559e-05,0)
(0.000934902,0)
(0.00047577,0)
(0.000952643,0)
(0.00139756,0)
(0.000227768,0)
(0.000706325,0)
(0.000681352,0)
(0.000191508,0)
(0.000258224,0)
(7.13586e-05,0)
(0.000679113,0)
(0.00067453,0)
(0.00147545,0)
(0.00137949,0)
(8.73866e-05,0)
(8.21219e-05,0)
(0.000337831,0)
(0.000423315,0)
(0.000597444,0)
(0.000203782,0)
(0.000213322,0)
(0.000713406,0)
(0.0010755,0)
(0.000104148,0)
(0.000172355,0)
(0.000912576,0)
(0.000136051,0)
(0.000299292,0)
(0.000607686,0)
(0.000231342,0)
(0.000481299,0)
(0.000190054,0)
(0.000449635,0)
(0.000617241,0)
(0.000270884,0)
(0.000734682,0)
(0.000126631,0)
(0.00015491,0)
(0.000118158,0)
(0.000549105,0)
(0.000629816,0)
(7.25944e-05,0)
(0.000287358,0)
(0.000525095,0)
(7.69872e-05,0)
(0.000506642,0)
(0.000556385,0)
(0.000288114,0)
(0.000532614,0)
(0.000357088,0)
(0.000170588,0)
(0.000248272,0)
(0.000519471,0)
(0.00150732,0)
(0.000830794,0)
(0.000405879,0)
(0.000627942,0)
(0.000263944,0)
(0.000167167,0)
(0.000483332,0)
(0.000585411,0)
(0.000518742,0)
(0.000478336,0)
(0.000718099,0)
(0.000738171,0)
(0.000332728,0)
(0.000290968,0)
(0.000235617,0)
(1.39167e-05,0)
(7.94504e-05,0)
(0.0010411,0)
(0.000169692,0)
(0.000421471,0)
(0.000616395,0)
(1.53416e-05,0)
(0.000563812,0)
(0.000109369,0)
(0.000961643,0)
(0.00031208,0)
(0.00036388,0)
(0.000664152,0)
(0.000576099,0)
(0.000263738,0)
(0.0003524,0)
(0.000357954,0)
(0.000306625,0)
(9.7116e-05,0)
(0.00144753,0)
(0.000605922,0)
(0.000208598,0)
(0.000246805,0)
(4.64551e-05,0)
(0.00107629,0)
(0.000729069,0)
(0.000300686,0)
(0.000829141,0)
(6.97251e-05,0)
(0.000732215,0)
(0.000624159,0)
(0.000318186,0)
(4.52479e-05,0)
(0.000402129,0)
(0.00115903,0)
(0.000529083,0)
(0.00074564,0)
(5.78234e-05,0)
(0.000274291,0)
(0.000418355,0)
(0.000237733,0)
(2.71722e-05,0)
(0.000168069,0)
(0.000249122,0)
(0.000247548,0)
(0.000588335,0)
(0.0001912,0)
(0.00068748,0)
(0.000488954,0)
(0.000495464,0)
(0.000144738,0)
(0.000597195,0)
(0.000370201,0)
(0.000480858,0)
(0.000311569,0)
(0.00149029,0)
(0.000709236,0)
(0.000889569,0)
(1.27576e-05,0)
(0.000339237,0)
(0.000315581,0)
(0.000888321,0)
(0.000239127,0)
(0.00060967,0)
(0.000197209,0)
(0.00085161,0)
(0.000345969,0)
(7.91691e-05,0)
(0.000998113,0)
(0.000448319,0)
(0.000584986,0)
(0.000302487,0)
(0.000184184,0)
(0.00015901,0)
(0.000885508,0)
(0.000451956,0)
(0.000185782,0)
(0.000344873,0)
(0.000767339,0)
(0.000148075,0)
(0.000336398,0)
(0.000347217,0)
(0.000626358,0)
(8.95644e-05,0)
(0.000698464,0)
(0.000508556,0)
(0.000132046,0)
(0.000143253,0)
(0.000110588,0)
(0.000664057,0)
(0.00113156,0)
(0.00021418,0)
(0.000213117,0)
(0.000553888,0)
(7.67438e-05,0)
(0.000645738,0)
(0.000557263,0)
(7.94967e-05,0)
(0.000587989,0)
(0.000504052,0)
(0.00060364,0)
(0.000270823,0)
(0.000484799,0)
(0.000500029,0)
(0.000411772,0)
(0.00025658,0)
(0.000531221,0)
(0.000314206,0)
(0.000284531,0)
(9.24788e-05,0)
(0.000441513,0)
(0.00027351,0)
(0.000480616,0)
(6.92286e-05,0)
(0.000141749,0)
(0.000304748,0)
(7.39701e-05,0)
(0.000478313,0)
(0.000921066,0)
(0.000140053,0)
(0.000679519,0)
(0.000282391,0)
(7.40288e-05,0)
(0.000478352,0)
(0.000143676,0)
(0.000196011,0)
(0.000483774,0)
(0.000297263,0)
(0.000410622,0)
(0.000316116,0)
(0.000535322,0)
(0.000595694,0)
(2.79155e-05,0)
(0.000220571,0)
(0.000521897,0)
(0.000279909,0)
(0.000123711,0)
(0.000297308,0)
(0.000956552,0)
(4.2161e-05,0)
(0.00129444,0)
(0.000563243,0)
(0.000355421,0)
(0.000342755,0)
(0.000704758,0)
(0.000794027,0)
(0.000294727,0)
(0.000464993,0)
(0.00094876,0)
(8.87786e-06,0)
(0.000539784,0)
(8.60308e-06,0)
(3.15066e-05,0)
(0.000411189,0)
(5.1546e-05,0)
(0.000496226,0)
(0.000143345,0)
(0.000657748,0)
(0.000283243,0)
(0.000421318,0)
(0.000405209,0)
(7.51602e-05,0)
(0.000541672,0)
(0.00107659,0)
(0.00053258,0)
(0.000397508,0)
(0.00030471,0)
(8.35608e-05,0)
(0.000837151,0)
(0.000551375,0)
(0.000369158,0)
(1.76731e-05,0)
(0.000458255,0)
(0.000337743,0)
(0.000146394,0)
(0.000582835,0)
Normal Total: 
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(4096,0)
(3584,0)
(3584,0)
(3584,0)
(3584,0)
(3584,0)
(1536,0)
(1536,0)
(1536,0)
(1536,0)
(1536,0)
(1024,0)
(1024,0)
(1024,0)
(1024,0)
(1024,0)
(3072,0)
(3072,0)
(3072,0)
(3072,0)
(3072,0)
